Abbrev,Meas Date,Streamflow Value,Streamflow Meas Units,Streamflow Review Status,Streamflow Data Source,
"PLADENCO","01/23/2012","158.000000","cfs","A","DWR",
"PLADENCO","01/24/2012","138.000000","cfs","A","DWR",
"PLADENCO","01/25/2012","118.000000","cfs","A","DWR",
"PLADENCO","01/26/2012","111.000000","cfs","A","DWR",
"PLADENCO","01/27/2012","112.000000","cfs","A","DWR",
"PLADENCO","01/28/2012","105.000000","cfs","A","DWR",
"PLADENCO","01/29/2012","102.000000","cfs","A","DWR",
"PLADENCO","01/30/2012","105.000000","cfs","A","DWR",
"PLADENCO","01/31/2012","105.000000","cfs","A","DWR",
"PLADENCO","02/01/2012","102.000000","cfs","A","DWR",
"PLADENCO","02/02/2012","102.000000","cfs","A","DWR",
"PLADENCO","02/03/2012","133.000000","cfs","A","DWR",
"PLADENCO","02/04/2012","177.000000","cfs","A","DWR",
"PLADENCO","02/05/2012","169.000000","cfs","A","DWR",
"PLADENCO","02/06/2012","140.000000","cfs","A","DWR",
"PLADENCO","02/07/2012","166.000000","cfs","A","DWR",
"PLADENCO","02/08/2012","180.000000","cfs","A","DWR",
"PLADENCO","02/09/2012","186.000000","cfs","A","DWR",
"PLADENCO","02/10/2012","178.000000","cfs","A","DWR",
"PLADENCO","02/11/2012","167.000000","cfs","A","DWR",
"PLADENCO","02/12/2012","157.000000","cfs","A","DWR",
"PLADENCO","02/13/2012","168.000000","cfs","A","DWR",
"PLADENCO","02/14/2012","151.000000","cfs","A","DWR",
"PLADENCO","02/15/2012","134.000000","cfs","A","DWR",
"PLADENCO","02/16/2012","150.000000","cfs","A","DWR",
"PLADENCO","02/17/2012","168.000000","cfs","A","DWR",
"PLADENCO","02/18/2012","168.000000","cfs","A","DWR",
"PLADENCO","02/19/2012","170.000000","cfs","A","DWR",
"PLADENCO","02/20/2012","170.000000","cfs","A","DWR",
"PLADENCO","02/21/2012","167.000000","cfs","A","DWR",
"PLADENCO","02/22/2012","170.000000","cfs","A","DWR",
"PLADENCO","02/23/2012","301.000000","cfs","A","DWR",
"PLADENCO","02/24/2012","259.000000","cfs","A","DWR",
"PLADENCO","02/25/2012","226.000000","cfs","A","DWR",
"PLADENCO","02/26/2012","221.000000","cfs","A","DWR",
"PLADENCO","02/27/2012","184.000000","cfs","A","DWR",
"PLADENCO","02/28/2012","187.000000","cfs","A","DWR",
"PLADENCO","02/29/2012","182.000000","cfs","A","DWR",
"PLADENCO","03/01/2012","166.000000","cfs","A","DWR",
"PLADENCO","03/02/2012","157.000000","cfs","A","DWR",
"PLADENCO","03/03/2012","148.000000","cfs","A","DWR",
"PLADENCO","03/04/2012","147.000000","cfs","A","DWR",
"PLADENCO","03/05/2012","154.000000","cfs","A","DWR",
"PLADENCO","03/06/2012","157.000000","cfs","A","DWR",
"PLADENCO","03/07/2012","158.000000","cfs","A","DWR",
"PLADENCO","03/08/2012","158.000000","cfs","A","DWR",
"PLADENCO","03/09/2012","153.000000","cfs","A","DWR",
"PLADENCO","03/10/2012","154.000000","cfs","A","DWR",
"PLADENCO","03/11/2012","156.000000","cfs","A","DWR",
"PLADENCO","03/12/2012","161.000000","cfs","A","DWR",
"PLADENCO","03/13/2012","156.000000","cfs","A","DWR",
"PLADENCO","03/14/2012","155.000000","cfs","A","DWR",
"PLADENCO","03/15/2012","156.000000","cfs","A","DWR",
"PLADENCO","03/16/2012","152.000000","cfs","A","DWR",
"PLADENCO","03/17/2012","148.000000","cfs","A","DWR",
"PLADENCO","03/18/2012","149.000000","cfs","A","DWR",
"PLADENCO","03/19/2012","149.000000","cfs","A","DWR",
"PLADENCO","03/20/2012","143.000000","cfs","A","DWR",
"PLADENCO","03/21/2012","136.000000","cfs","A","DWR",
"PLADENCO","03/22/2012","122.000000","cfs","A","DWR",
"PLADENCO","03/23/2012","113.000000","cfs","A","DWR",
"PLADENCO","03/24/2012","108.000000","cfs","A","DWR",
"PLADENCO","03/25/2012","106.000000","cfs","A","DWR",
"PLADENCO","03/26/2012","107.000000","cfs","A","DWR",
"PLADENCO","03/27/2012","116.000000","cfs","A","DWR",
"PLADENCO","03/28/2012","118.000000","cfs","A","DWR",
"PLADENCO","03/29/2012","103.000000","cfs","A","DWR",
"PLADENCO","03/30/2012","110.000000","cfs","A","DWR",
"PLADENCO","03/31/2012","147.000000","cfs","A","DWR",
"PLADENCO","04/01/2012","163.000000","cfs","A","DWR",
"PLADENCO","04/02/2012","161.000000","cfs","A","DWR",
"PLADENCO","04/03/2012","349.000000","cfs","A","DWR",
"PLADENCO","04/04/2012","225.000000","cfs","A","DWR",
"PLADENCO","04/05/2012","153.000000","cfs","A","DWR",
"PLADENCO","04/06/2012","130.000000","cfs","A","DWR",
"PLADENCO","04/07/2012","133.000000","cfs","A","DWR",
"PLADENCO","04/08/2012","138.000000","cfs","A","DWR",
"PLADENCO","04/09/2012","134.000000","cfs","A","DWR",
"PLADENCO","04/10/2012","144.000000","cfs","A","DWR",
"PLADENCO","04/11/2012","204.000000","cfs","A","DWR",
"PLADENCO","04/12/2012","273.000000","cfs","A","DWR",
"PLADENCO","04/13/2012","178.000000","cfs","A","DWR",
"PLADENCO","04/14/2012","138.000000","cfs","A","DWR",
"PLADENCO","04/15/2012","436.000000","cfs","A","DWR",
"PLADENCO","04/16/2012","185.000000","cfs","A","DWR",
"PLADENCO","04/17/2012","148.000000","cfs","A","DWR",
"PLADENCO","04/18/2012","139.000000","cfs","A","DWR",
"PLADENCO","04/19/2012","133.000000","cfs","A","DWR",
"PLADENCO","04/20/2012","122.000000","cfs","A","DWR",
"PLADENCO","04/21/2012","166.000000","cfs","A","DWR",
"PLADENCO","04/22/2012","150.000000","cfs","A","DWR",
"PLADENCO","04/23/2012","128.000000","cfs","A","DWR",
"PLADENCO","04/24/2012","128.000000","cfs","A","DWR",
"PLADENCO","04/25/2012","132.000000","cfs","A","DWR",
"PLADENCO","04/26/2012","115.000000","cfs","A","DWR",
"PLADENCO","04/27/2012","132.000000","cfs","A","DWR",
"PLADENCO","04/28/2012","112.000000","cfs","A","DWR",
"PLADENCO","04/29/2012","122.000000","cfs","A","DWR",
"PLADENCO","04/30/2012","121.000000","cfs","A","DWR",
"PLADENCO","05/01/2012","98.000000","cfs","A","DWR",
"PLADENCO","05/02/2012","81.000000","cfs","A","DWR",
"PLADENCO","05/03/2012","77.000000","cfs","A","DWR",
"PLADENCO","05/04/2012","77.000000","cfs","A","DWR",
"PLADENCO","05/05/2012","90.000000","cfs","A","DWR",
"PLADENCO","05/06/2012","127.000000","cfs","A","DWR",
"PLADENCO","05/07/2012","348.000000","cfs","A","DWR",
"PLADENCO","05/08/2012","172.000000","cfs","A","DWR",
"PLADENCO","05/09/2012","133.000000","cfs","A","DWR",
"PLADENCO","05/10/2012","145.000000","cfs","A","DWR",
"PLADENCO","05/11/2012","195.000000","cfs","A","DWR",
"PLADENCO","05/12/2012","230.000000","cfs","A","DWR",
"PLADENCO","05/13/2012","202.000000","cfs","A","DWR",
"PLADENCO","05/14/2012","140.000000","cfs","A","DWR",
"PLADENCO","05/15/2012","117.000000","cfs","A","DWR",
"PLADENCO","05/16/2012","103.000000","cfs","A","DWR",
"PLADENCO","05/17/2012","137.000000","cfs","A","DWR",
"PLADENCO","05/18/2012","141.000000","cfs","A","DWR",
"PLADENCO","05/19/2012","286.000000","cfs","A","DWR",
"PLADENCO","05/20/2012","175.000000","cfs","A","DWR",
"PLADENCO","05/21/2012","133.000000","cfs","A","DWR",
"PLADENCO","05/22/2012","119.000000","cfs","A","DWR",
"PLADENCO","05/23/2012","305.000000","cfs","A","DWR",
"PLADENCO","05/24/2012","373.000000","cfs","A","DWR",
"PLADENCO","05/25/2012","184.000000","cfs","A","DWR",
"PLADENCO","05/26/2012","148.000000","cfs","A","DWR",
"PLADENCO","05/27/2012","130.000000","cfs","A","DWR",
"PLADENCO","05/28/2012","117.000000","cfs","A","DWR",
"PLADENCO","05/29/2012","116.000000","cfs","A","DWR",
"PLADENCO","05/30/2012","108.000000","cfs","A","DWR",
"PLADENCO","05/31/2012","101.000000","cfs","A","DWR",
"PLADENCO","06/01/2012","92.000000","cfs","A","DWR",
"PLADENCO","06/02/2012","91.000000","cfs","A","DWR",
"PLADENCO","06/03/2012","106.000000","cfs","A","DWR",
"PLADENCO","06/04/2012","100.000000","cfs","A","DWR",
"PLADENCO","06/05/2012","90.000000","cfs","A","DWR",
"PLADENCO","06/06/2012","91.000000","cfs","A","DWR",
"PLADENCO","06/07/2012","1510.000000","cfs","A","DWR",
"PLADENCO","06/08/2012","418.000000","cfs","A","DWR",
"PLADENCO","06/09/2012","311.000000","cfs","A","DWR",
"PLADENCO","06/10/2012","324.000000","cfs","A","DWR",
"PLADENCO","06/11/2012","310.000000","cfs","A","DWR",
"PLADENCO","06/12/2012","246.000000","cfs","A","DWR",
"PLADENCO","06/13/2012","221.000000","cfs","A","DWR",
"PLADENCO","06/14/2012","182.000000","cfs","A","DWR",
"PLADENCO","06/15/2012","129.000000","cfs","A","DWR",
"PLADENCO","06/16/2012","127.000000","cfs","A","DWR",
"PLADENCO","06/17/2012","98.000000","cfs","A","DWR",
"PLADENCO","06/18/2012","84.000000","cfs","A","DWR",
"PLADENCO","06/19/2012","80.000000","cfs","A","DWR",
"PLADENCO","06/20/2012","76.000000","cfs","A","DWR",
"PLADENCO","06/21/2012","95.000000","cfs","A","DWR",
"PLADENCO","06/22/2012","96.000000","cfs","A","DWR",
"PLADENCO","06/23/2012","94.000000","cfs","A","DWR",
"PLADENCO","06/24/2012","90.000000","cfs","A","DWR",
"PLADENCO","06/25/2012","91.000000","cfs","A","DWR",
"PLADENCO","06/26/2012","88.000000","cfs","A","DWR",
"PLADENCO","06/27/2012","90.000000","cfs","A","DWR",
"PLADENCO","06/28/2012","85.000000","cfs","A","DWR",
"PLADENCO","06/29/2012","90.000000","cfs","A","DWR",
"PLADENCO","06/30/2012","83.000000","cfs","A","DWR",
"PLADENCO","07/01/2012","82.000000","cfs","A","DWR",
"PLADENCO","07/02/2012","80.000000","cfs","A","DWR",
"PLADENCO","07/03/2012","81.000000","cfs","A","DWR",
"PLADENCO","07/04/2012","77.000000","cfs","A","DWR",
"PLADENCO","07/05/2012","73.000000","cfs","A","DWR",
"PLADENCO","07/06/2012","136.000000","cfs","A","DWR",
"PLADENCO","07/07/2012","649.000000","cfs","A","DWR",
"PLADENCO","07/08/2012","310.000000","cfs","A","DWR",
"PLADENCO","07/09/2012","734.000000","cfs","A","DWR",
"PLADENCO","07/10/2012","196.000000","cfs","A","DWR",
"PLADENCO","07/11/2012","142.000000","cfs","A","DWR",
"PLADENCO","07/12/2012","144.000000","cfs","A","DWR",
"PLADENCO","07/13/2012","139.000000","cfs","A","DWR",
"PLADENCO","07/14/2012","133.000000","cfs","A","DWR",
"PLADENCO","07/15/2012","137.000000","cfs","A","DWR",
"PLADENCO","07/16/2012","146.000000","cfs","A","DWR",
"PLADENCO","07/17/2012","172.000000","cfs","A","DWR",
"PLADENCO","07/18/2012","144.000000","cfs","A","DWR",
"PLADENCO","07/19/2012","120.000000","cfs","A","DWR",
"PLADENCO","07/20/2012","117.000000","cfs","A","DWR",
"PLADENCO","07/21/2012","115.000000","cfs","A","DWR",
"PLADENCO","07/22/2012","116.000000","cfs","A","DWR",
"PLADENCO","07/23/2012","111.000000","cfs","A","DWR",
"PLADENCO","07/24/2012","103.000000","cfs","A","DWR",
"PLADENCO","07/25/2012","102.000000","cfs","A","DWR",
"PLADENCO","07/26/2012","82.000000","cfs","A","DWR",
"PLADENCO","07/27/2012","103.000000","cfs","A","DWR",
"PLADENCO","07/28/2012","111.000000","cfs","A","DWR",
"PLADENCO","07/29/2012","92.000000","cfs","A","DWR",
"PLADENCO","07/30/2012","89.000000","cfs","A","DWR",
"PLADENCO","07/31/2012","181.000000","cfs","A","DWR",
"PLADENCO","08/01/2012","171.000000","cfs","A","DWR",
"PLADENCO","08/02/2012","229.000000","cfs","A","DWR",
"PLADENCO","08/03/2012","235.000000","cfs","A","DWR",
"PLADENCO","08/04/2012","158.000000","cfs","A","DWR",
"PLADENCO","08/05/2012","111.000000","cfs","A","DWR",
"PLADENCO","08/06/2012","107.000000","cfs","A","DWR",
"PLADENCO","08/07/2012","91.000000","cfs","A","DWR",
"PLADENCO","08/08/2012","89.000000","cfs","A","DWR",
"PLADENCO","08/09/2012","85.000000","cfs","A","DWR",
"PLADENCO","08/10/2012","73.000000","cfs","A","DWR",
"PLADENCO","08/11/2012","85.000000","cfs","A","DWR",
"PLADENCO","08/12/2012","106.000000","cfs","A","DWR",
"PLADENCO","08/13/2012","75.000000","cfs","A","DWR",
"PLADENCO","08/14/2012","71.000000","cfs","A","DWR",
"PLADENCO","08/15/2012","64.000000","cfs","A","DWR",
"PLADENCO","08/16/2012","63.000000","cfs","A","DWR",
"PLADENCO","08/17/2012","71.000000","cfs","A","DWR",
"PLADENCO","08/18/2012","61.000000","cfs","A","DWR",
"PLADENCO","08/19/2012","65.000000","cfs","A","DWR",
"PLADENCO","08/20/2012","70.000000","cfs","A","DWR",
"PLADENCO","08/21/2012","64.000000","cfs","A","DWR",
"PLADENCO","08/22/2012","61.000000","cfs","A","DWR",
"PLADENCO","08/23/2012","71.000000","cfs","A","DWR",
"PLADENCO","08/24/2012","71.000000","cfs","A","DWR",
"PLADENCO","08/25/2012","67.000000","cfs","A","DWR",
"PLADENCO","08/26/2012","68.000000","cfs","A","DWR",
"PLADENCO","08/27/2012","71.000000","cfs","A","DWR",
"PLADENCO","08/28/2012","67.000000","cfs","A","DWR",
"PLADENCO","08/29/2012","64.000000","cfs","A","DWR",
"PLADENCO","08/30/2012","56.000000","cfs","A","DWR",
"PLADENCO","08/31/2012","65.000000","cfs","A","DWR",
"PLADENCO","09/01/2012","59.000000","cfs","A","DWR",
"PLADENCO","09/02/2012","57.000000","cfs","A","DWR",
"PLADENCO","09/03/2012","66.000000","cfs","A","DWR",
"PLADENCO","09/04/2012","67.000000","cfs","A","DWR",
"PLADENCO","09/05/2012","63.000000","cfs","A","DWR",
"PLADENCO","09/06/2012","57.000000","cfs","A","DWR",
"PLADENCO","09/07/2012","58.000000","cfs","A","DWR",
"PLADENCO","09/08/2012","59.000000","cfs","A","DWR",
"PLADENCO","09/09/2012","59.000000","cfs","A","DWR",
"PLADENCO","09/10/2012","58.000000","cfs","A","DWR",
"PLADENCO","09/11/2012","55.000000","cfs","A","DWR",
"PLADENCO","09/12/2012","1230.000000","cfs","A","DWR",
"PLADENCO","09/13/2012","276.000000","cfs","A","DWR",
"PLADENCO","09/14/2012","166.000000","cfs","A","DWR",
"PLADENCO","09/15/2012","126.000000","cfs","A","DWR",
"PLADENCO","09/16/2012","105.000000","cfs","A","DWR",
"PLADENCO","09/17/2012","96.000000","cfs","A","DWR",
"PLADENCO","09/18/2012","104.000000","cfs","A","DWR",
"PLADENCO","09/19/2012","109.000000","cfs","A","DWR",
"PLADENCO","09/20/2012","112.000000","cfs","A","DWR",
"PLADENCO","09/21/2012","113.000000","cfs","A","DWR",
"PLADENCO","09/22/2012","115.000000","cfs","A","DWR",
"PLADENCO","09/23/2012","117.000000","cfs","A","DWR",
"PLADENCO","09/24/2012","115.000000","cfs","A","DWR",
"PLADENCO","09/25/2012","128.000000","cfs","A","DWR",
"PLADENCO","09/26/2012","350.000000","cfs","A","DWR",
"PLADENCO","09/27/2012","302.000000","cfs","A","DWR",
"PLADENCO","09/28/2012","143.000000","cfs","A","DWR",
"PLADENCO","09/29/2012","121.000000","cfs","A","DWR",
"PLADENCO","09/30/2012","109.000000","cfs","A","DWR",
"PLADENCO","10/01/2012","110.000000","cfs","A","DWR",
"PLADENCO","10/02/2012","105.000000","cfs","A","DWR",
"PLADENCO","10/03/2012","100.000000","cfs","A","DWR",
"PLADENCO","10/04/2012","115.000000","cfs","A","DWR",
"PLADENCO","10/05/2012","155.000000","cfs","A","DWR",
"PLADENCO","10/06/2012","140.000000","cfs","A","DWR",
"PLADENCO","10/07/2012","133.000000","cfs","A","DWR",
"PLADENCO","10/08/2012","134.000000","cfs","A","DWR",
"PLADENCO","10/09/2012","121.000000","cfs","A","DWR",
"PLADENCO","10/10/2012","120.000000","cfs","A","DWR",
"PLADENCO","10/11/2012","108.000000","cfs","A","DWR",
"PLADENCO","10/12/2012","106.000000","cfs","A","DWR",
"PLADENCO","10/13/2012","135.000000","cfs","A","DWR",
"PLADENCO","10/14/2012","127.000000","cfs","A","DWR",
"PLADENCO","10/15/2012","111.000000","cfs","A","DWR",
"PLADENCO","10/16/2012","106.000000","cfs","A","DWR",
"PLADENCO","10/17/2012","98.000000","cfs","A","DWR",
"PLADENCO","10/18/2012","88.000000","cfs","A","DWR",
"PLADENCO","10/19/2012","87.000000","cfs","A","DWR",
"PLADENCO","10/20/2012","88.000000","cfs","A","DWR",
"PLADENCO","10/21/2012","89.000000","cfs","A","DWR",
"PLADENCO","10/22/2012","87.000000","cfs","A","DWR",
"PLADENCO","10/23/2012","87.000000","cfs","A","DWR",
"PLADENCO","10/24/2012","163.000000","cfs","A","DWR",
"PLADENCO","10/25/2012","365.000000","cfs","A","DWR",
"PLADENCO","10/26/2012","182.000000","cfs","A","DWR",
"PLADENCO","10/27/2012","130.000000","cfs","A","DWR",
"PLADENCO","10/28/2012","116.000000","cfs","A","DWR",
"PLADENCO","10/29/2012","116.000000","cfs","A","DWR",
"PLADENCO","10/30/2012","106.000000","cfs","A","DWR",
"PLADENCO","10/31/2012","114.000000","cfs","A","DWR",
"PLADENCO","11/01/2012","113.000000","cfs","A","DWR",
"PLADENCO","11/02/2012","111.000000","cfs","A","DWR",
"PLADENCO","11/03/2012","102.000000","cfs","A","DWR",
"PLADENCO","11/04/2012","97.000000","cfs","A","DWR",
"PLADENCO","11/05/2012","95.000000","cfs","A","DWR",
"PLADENCO","11/06/2012","97.000000","cfs","A","DWR",
"PLADENCO","11/07/2012","95.000000","cfs","A","DWR",
"PLADENCO","11/08/2012","89.000000","cfs","A","DWR",
"PLADENCO","11/09/2012","91.000000","cfs","A","DWR",
"PLADENCO","11/10/2012","145.000000","cfs","A","DWR",
"PLADENCO","11/11/2012","142.000000","cfs","A","DWR",
"PLADENCO","11/12/2012","107.000000","cfs","A","DWR",
"PLADENCO","11/13/2012","95.000000","cfs","A","DWR",
"PLADENCO","11/14/2012","92.000000","cfs","A","DWR",
"PLADENCO","11/15/2012","90.000000","cfs","A","DWR",
"PLADENCO","11/16/2012","90.000000","cfs","A","DWR",
"PLADENCO","11/17/2012","87.000000","cfs","A","DWR",
"PLADENCO","11/18/2012","83.000000","cfs","A","DWR",
"PLADENCO","11/19/2012","86.000000","cfs","A","DWR",
"PLADENCO","11/20/2012","84.000000","cfs","A","DWR",
"PLADENCO","11/21/2012","83.000000","cfs","A","DWR",
"PLADENCO","11/22/2012","83.000000","cfs","A","DWR",
"PLADENCO","11/23/2012","78.000000","cfs","A","DWR",
"PLADENCO","11/24/2012","78.000000","cfs","A","DWR",
"PLADENCO","11/25/2012","78.000000","cfs","A","DWR",
"PLADENCO","11/26/2012","84.000000","cfs","A","DWR",
"PLADENCO","11/27/2012","82.000000","cfs","A","DWR",
"PLADENCO","11/28/2012","79.000000","cfs","A","DWR",
"PLADENCO","11/29/2012","77.000000","cfs","A","DWR",
"PLADENCO","11/30/2012","78.000000","cfs","A","DWR",
"PLADENCO","12/01/2012","78.000000","cfs","A","DWR",
"PLADENCO","12/02/2012","78.000000","cfs","A","DWR",
"PLADENCO","12/03/2012","80.000000","cfs","A","DWR",
"PLADENCO","12/04/2012","80.000000","cfs","A","DWR",
"PLADENCO","12/05/2012","81.000000","cfs","A","DWR",
"PLADENCO","12/06/2012","78.000000","cfs","A","DWR",
"PLADENCO","12/07/2012","78.000000","cfs","A","DWR",
"PLADENCO","12/08/2012","77.000000","cfs","A","DWR",
"PLADENCO","12/09/2012","81.000000","cfs","A","DWR",
"PLADENCO","12/10/2012","79.000000","cfs","A","DWR",
"PLADENCO","12/11/2012","80.000000","cfs","A","DWR",
"PLADENCO","12/12/2012","77.000000","cfs","A","DWR",
"PLADENCO","12/13/2012","80.000000","cfs","A","DWR",
"PLADENCO","12/14/2012","79.000000","cfs","A","DWR",
"PLADENCO","12/15/2012","78.000000","cfs","A","DWR",
"PLADENCO","12/16/2012","78.000000","cfs","A","DWR",
"PLADENCO","12/17/2012","77.000000","cfs","A","DWR",
"PLADENCO","12/18/2012","78.000000","cfs","A","DWR",
"PLADENCO","12/19/2012","77.000000","cfs","A","DWR",
"PLADENCO","12/20/2012","77.000000","cfs","A","DWR",
"PLADENCO","12/21/2012","82.000000","cfs","A","DWR",
"PLADENCO","12/22/2012","77.000000","cfs","A","DWR",
"PLADENCO","12/23/2012","74.000000","cfs","A","DWR",
"PLADENCO","12/24/2012","77.000000","cfs","A","DWR",
"PLADENCO","12/25/2012","77.000000","cfs","A","DWR",
"PLADENCO","12/26/2012","74.000000","cfs","A","DWR",
"PLADENCO","12/27/2012","76.000000","cfs","A","DWR",
"PLADENCO","12/28/2012","78.000000","cfs","A","DWR",
"PLADENCO","12/29/2012","77.000000","cfs","A","DWR",
"PLADENCO","12/30/2012","76.000000","cfs","A","DWR",
"PLADENCO","12/31/2012","77.000000","cfs","A","DWR",
"PLADENCO","01/01/2013","73.000000","cfs","A","DWR",
"PLADENCO","01/02/2013","74.000000","cfs","A","DWR",
"PLADENCO","01/03/2013","75.000000","cfs","A","DWR",
"PLADENCO","01/04/2013","82.000000","cfs","A","DWR",
"PLADENCO","01/05/2013","79.000000","cfs","A","DWR",
"PLADENCO","01/06/2013","76.000000","cfs","A","DWR",
"PLADENCO","01/07/2013","78.000000","cfs","A","DWR",
"PLADENCO","01/08/2013","77.000000","cfs","A","DWR",
"PLADENCO","01/09/2013","75.000000","cfs","A","DWR",
"PLADENCO","01/10/2013","77.000000","cfs","A","DWR",
"PLADENCO","01/11/2013","78.000000","cfs","A","DWR",
"PLADENCO","01/12/2013","77.000000","cfs","A","DWR",
"PLADENCO","01/13/2013","72.000000","cfs","A","DWR",
"PLADENCO","01/14/2013","74.000000","cfs","A","DWR",
"PLADENCO","01/15/2013","73.000000","cfs","A","DWR",
"PLADENCO","01/16/2013","76.000000","cfs","A","DWR",
"PLADENCO","01/17/2013","82.000000","cfs","A","DWR",
"PLADENCO","01/18/2013","76.000000","cfs","A","DWR",
"PLADENCO","01/19/2013","73.000000","cfs","A","DWR",
"PLADENCO","01/20/2013","72.000000","cfs","A","DWR",
"PLADENCO","01/21/2013","72.000000","cfs","A","DWR",
"PLADENCO","01/22/2013","72.000000","cfs","A","DWR",
"PLADENCO","01/23/2013","69.000000","cfs","A","DWR",
"PLADENCO","01/24/2013","75.000000","cfs","A","DWR",
"PLADENCO","01/25/2013","80.000000","cfs","A","DWR",
"PLADENCO","01/26/2013","81.000000","cfs","A","DWR",
"PLADENCO","01/27/2013","79.000000","cfs","A","DWR",
"PLADENCO","01/28/2013","88.000000","cfs","A","DWR",
"PLADENCO","01/29/2013","108.000000","cfs","A","DWR",
"PLADENCO","01/30/2013","94.000000","cfs","A","DWR",
"PLADENCO","01/31/2013","85.000000","cfs","A","DWR",
"PLADENCO","02/01/2013","83.000000","cfs","A","DWR",
"PLADENCO","02/02/2013","80.000000","cfs","A","DWR",
"PLADENCO","02/03/2013","84.000000","cfs","A","DWR",
"PLADENCO","02/04/2013","88.000000","cfs","A","DWR",
"PLADENCO","02/05/2013","86.000000","cfs","A","DWR",
"PLADENCO","02/06/2013","82.000000","cfs","A","DWR",
"PLADENCO","02/07/2013","163.000000","cfs","A","DWR",
"PLADENCO","02/08/2013","96.000000","cfs","A","DWR",
"PLADENCO","02/09/2013","83.000000","cfs","A","DWR",
"PLADENCO","02/10/2013","89.000000","cfs","A","DWR",
"PLADENCO","02/11/2013","87.000000","cfs","A","DWR",
"PLADENCO","02/12/2013","85.000000","cfs","A","DWR",
"PLADENCO","02/13/2013","87.000000","cfs","A","DWR",
